Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-06,10-20-01,52019.0086711,185.0,688.085125198
2015-12-06,10-22-01,151122.98736,661.0,694.39171675
2015-12-06,10-24-01,181810.819233,673.0,700.636860438
2015-12-06,10-26-01,79947.9324933,673.0,706.819592017
2015-12-06,10-28-01,174780.176772,686.0,712.938964032
2015-12-06,10-30-01,240543.477333,701.0,718.994045965
2015-12-06,10-32-01,248173.971218,701.0,724.983924236
2015-12-06,10-34-01,114889.703736,643.0,730.907704308
2015-12-06,10-36-01,133081.978878,643.0,736.764502835
2015-12-06,10-38-01,136287.322636,146.0,742.553459688
2015-12-06,10-40-01,183436.457867,696.0,748.273730061
2015-12-06,10-42-01,171391.781194,708.0,753.924486556
2015-12-06,10-44-01,174479.855933,670.0,759.504921153
2015-12-06,10-46-01,170912.874494,749.0,765.014237841
2015-12-06,10-48-01,209698.201269,752.0,770.45166394
2015-12-06,10-50-01,176010.121533,742.0,775.816442705
2015-12-06,10-52-01,250576.435622,779.0,781.107835309
2015-12-06,10-54-01,247388.791916,812.0,786.325120916
2015-12-06,10-56-01,272009.323964,849.0,791.467596831
2015-12-06,10-58-01,268217.000502,831.0,796.534580244
2015-12-06,11-00-01,208857.690464,853.0,801.525401599
2015-12-06,11-02-01,260199.213142,868.0,806.439414857
2015-12-06,11-04-01,169280.910786,318.0,811.275990789
2015-12-06,11-06-01,24757.1137333,207.0,816.034520388
2015-12-06,11-08-01,120395.826367,216.0,820.714408547
2015-12-06,11-10-01,77998.7262667,220.0,825.315083803
2015-12-06,11-12-00,107150.426622,220.0,829.798648987
2015-12-06,11-14-01,166513.595178,246.0,834.27659777
2015-12-06,11-16-01,216684.622236,905.0,838.636385096
2015-12-06,11-18-01,215128.320949,816.0,842.914856869
2015-12-06,11-20-01,277400.099133,963.0,847.111536622
2015-12-06,11-22-01,207874.689486,397.0,851.225962904
2015-12-06,11-24-01,212036.885191,301.0,855.257697775
2015-12-06,11-26-01,158729.36181,860.0,859.206321195
2015-12-06,11-28-01,94051.0084222,206.0,863.071433723
2015-12-06,11-30-00,39955.8093555,211.0,866.821487783
2015-12-06,11-32-01,224483.959268,234.0,870.54961337
2015-12-06,11-34-01,211561.4879,867.0,874.161976919
2015-12-06,11-36-00,95875.81494,193.0,877.660375019
2015-12-06,11-38-01,66344.9262356,202.0,881.131633592
2015-12-06,11-40-01,133669.097242,274.0,884.488336948
2015-12-06,11-42-01,44282.8188022,187.0,887.759263192
2015-12-06,11-44-01,156395.6523,193.0,890.944162482
2015-12-06,11-46-01,216084.761052,842.0,894.042806882
2015-12-06,11-48-01,204693.610681,849.0,897.054985705
2015-12-06,11-50-01,203423.102969,846.0,899.98050736
2015-12-06,11-52-01,207932.247353,849.0,902.819195135
2015-12-06,11-54-00,205623.384772,855.0,905.548321918
2015-12-06,11-56-01,207734.763474,865.0,908.235460146
2015-12-06,11-58-01,216732.937774,881.0,910.812773793
2015-12-06,12-00-01,257026.592418,914.0,913.302726493
2015-12-06,12-01-01,254618.392102,921.0,914.51491329
2015-12-06,12-02-01,289710.531076,939.0,915.705226725
2015-12-06,12-03-01,261476.976467,942.0,916.87365772
2015-12-06,12-04-03,243774.30524,954.0,918.05803958
2015-12-06,12-05-01,294503.419373,972.0,919.144841333
2015-12-06,12-06-01,93776.0493622,248.0,920.24757949
2015-12-06,12-07-01,81555.7342667,236.0,921.328407757
2015-12-06,12-08-01,61708.6547178,221.0,922.387321382
2015-12-06,12-09-01,136262.465319,306.0,923.424316407
2015-12-06,12-10-01,226776.44629,306.0,924.439389654
2015-12-06,12-11-02,220211.973454,900.0,925.448905322
2015-12-06,12-12-01,217224.43568,905.0,926.403761784
2015-12-06,12-13-01,210977.328199,905.0,927.353058568
2015-12-06,12-14-01,212427.848139,905.0,928.280427403
2015-12-06,12-15-01,213693.343908,898.0,929.185869228
2015-12-06,12-17-01,213395.160114,895.0,930.930976014
2015-12-06,12-19-01,220388.255456,909.0,932.588392898
2015-12-06,12-22-01,218134.326101,898.0,934.910150464
2015-12-06,12-24-01,217150.565724,895.0,936.348455855
2015-12-06,12-26-01,217885.055413,891.0,937.699179108
2015-12-06,12-28-01,215265.01738,886.0,938.962363962
2015-12-06,12-30-01,217777.878304,888.0,940.138056521
2015-12-06,12-32-01,209599.583278,882.0,941.226306734
2015-12-06,12-34-01,219178.068779,868.0,942.227165595
2015-12-06,12-36-01,212741.753063,875.0,943.140684846
2015-12-06,12-38-01,217167.586923,868.0,943.966914753
2015-12-06,12-40-01,275850.93312,902.0,944.705904982
2015-12-06,12-42-01,280609.121778,918.0,945.357702421
2015-12-06,12-44-00,174800.551231,439.0,945.918005248
2015-12-06,12-46-01,255994.947769,916.0,946.399889116
2015-12-06,12-48-01,124851.150582,909.0,946.790352505
2015-12-06,12-50-01,241685.558418,907.0,947.093770145
2015-12-06,12-52-01,230935.427804,907.0,947.310165151
2015-12-06,12-54-00,282295.010907,940.0,947.438835851
2015-12-06,12-56-00,226407.242268,951.0,947.481955081
2015-12-06,12-58-01,214070.487644,978.0,947.437351571
2015-12-06,13-00-00,41729.2631178,253.0,947.307215423
2015-12-06,13-02-01,89838.53905,299.0,947.087161968
2015-12-06,13-04-01,273858.797013,1024.0,946.781542877
2015-12-06,13-06-00,259765.165218,1042.0,946.392510882
2015-12-06,13-08-01,257270.345484,1041.0,945.909141252
2015-12-06,13-10-01,274518.126124,1041.0,945.342295373
2015-12-06,13-12-00,264343.821218,1028.0,944.694112045
2015-12-06,13-14-01,259016.363876,1020.0,943.947118117
2015-12-06,13-16-01,125377.515247,1002.0,943.118697195
2015-12-06,13-18-01,46873.2722911,234.0,942.20299019
2015-12-06,13-20-00,50380.8590356,221.0,941.208666281
2015-12-06,13-22-01,55690.4122867,242.0,940.109515085
2015-12-06,13-24-01,56534.7823955,255.0,938.931645768
2015-12-06,13-26-01,276016.68244,264.0,937.666289288
2015-12-06,13-28-01,257069.023778,1042.0,936.313399203
2015-12-06,13-30-00,283848.824964,1069.0,934.885298506
2015-12-06,13-32-01,260864.049449,1051.0,933.344851753
2015-12-06,13-34-01,257797.084947,1026.0,931.729123467
2015-12-06,13-36-00,258341.43,1034.0,930.040280712
2015-12-06,13-38-01,258657.059916,1039.0,928.234633646
2015-12-06,13-40-01,261639.48368,944.0,926.355845181
2015-12-06,13-42-01,270130.22964,947.0,924.389359079
2015-12-06,13-44-00,265465.480316,1028.0,922.352667302
2015-12-06,13-46-00,265113.596044,1042.0,920.211562958
2015-12-06,13-48-00,292775.81484,1042.0,917.982830447
2015-12-06,13-50-01,256510.668511,991.0,915.646849656
2015-12-06,13-52-01,222069.614418,991.0,913.242293924
2015-12-06,13-54-01,302799.95708,993.0,910.750299739
2015-12-06,13-56-00,226836.452978,905.0,908.192813552
2015-12-06,13-58-00,231332.761483,821.0,905.526961617
2015-12-06,14-00-01,220662.861298,940.0,902.750687884
2015-12-06,14-01-01,270711.234707,942.0,901.341217478
2015-12-06,14-02-01,269691.288796,933.0,899.910022811
2015-12-06,14-03-01,269517.202613,936.0,898.457124185
2015-12-06,14-04-00,269844.713196,953.0,897.007296771
2015-12-06,14-05-01,270319.844809,947.0,895.486300721
2015-12-06,14-06-01,220958.743918,949.0,893.968422989
2015-12-06,14-07-01,221219.322695,949.0,892.428933536
2015-12-06,14-08-01,219542.637664,947.0,890.867858232
2015-12-06,14-09-01,221420.607961,946.0,889.285224089
2015-12-06,14-10-00,220773.758937,944.0,887.707971474
2015-12-06,14-11-00,224170.009131,939.0,886.082663384
2015-12-06,14-12-01,231447.633717,937.0,884.408255976
2015-12-06,14-13-01,233462.326716,937.0,882.739679638
2015-12-06,14-14-01,238186.506389,939.0,881.049696873
2015-12-06,14-16-01,200246.16357,777.0,877.605649219
2015-12-06,14-18-01,230634.609483,960.0,874.076399216
2015-12-06,14-20-00,177290.042728,972.0,870.492718531
2015-12-06,14-22-00,142987.339758,295.0,866.794702085
2015-12-06,14-24-01,187448.800886,381.0,862.980582187
2015-12-06,14-26-01,147990.811656,287.0,859.11376714
2015-12-06,14-28-01,90616.4654289,251.0,855.163466803
2015-12-06,14-30-00,79562.0316378,232.0,851.164040219
2015-12-06,14-32-01,70826.6924244,190.0,847.014042371
2015-12-06,14-34-01,51117.0448668,135.0,842.815777968
2015-12-06,14-36-01,20401.4711711,105.0,838.535751564
2015-12-06,14-38-00,7047.55487889,71.0,834.21112037
2015-12-06,14-40-00,2660.57421778,37.0,829.769694675
2015-12-06,14-42-01,1192.53320056,21.0,825.209981099
2015-12-06,14-44-01,828.626003778,16.0,820.607884531
2015-12-06,14-46-01,1038.67961917,18.0,815.926610251
2015-12-06,14-48-01,1700.84710444,18.0,811.166732056
2015-12-06,14-50-01,2841.52004222,17.0,806.328840915
2015-12-06,14-52-00,2749.78036861,14.0,801.454831656
2015-12-06,14-54-00,2757.325025,12.0,796.463407436
2015-12-06,14-56-01,2376.05851756,12.0,791.353310371
2015-12-06,14-58-01,2151.26711333,11.0,786.209674147
2015-12-06,15-00-01,2602.98666778,12.0,780.99126817
2015-12-06,15-02-02,2552.58617639,11.0,775.65438111
2015-12-06,15-04-01,2084.76817133,9.0,770.332976551
2015-12-06,15-06-01,2058.35125289,9.0,764.894553577
2015-12-06,15-08-01,2644.58013944,11.0,759.384282357
2015-12-06,15-10-01,2818.43690694,12.0,753.802938029
2015-12-06,15-12-01,3123.63400924,16.0,748.151313397
2015-12-06,15-14-01,4101.63537733,25.0,742.430216942
2015-12-06,15-16-01,5374.11954055,32.0,736.640480425
2015-12-06,15-18-01,4978.38192222,35.0,730.782947232
2015-12-06,15-20-01,5440.50054833,33.0,724.858479997
2015-12-06,15-22-01,6620.74153167,30.0,718.867958529
2015-12-06,15-24-02,6352.70155667,30.0,712.761542844
2015-12-06,15-26-01,5489.99996944,33.0,706.692357812
2015-12-06,15-28-02,5930.87866833,37.0,700.457331405
2015-12-06,15-30-01,6226.42873444,40.0,694.263522644
2015-12-06,15-32-01,6209.47108278,40.0,687.956524012
2015-12-06,15-34-01,7101.63948231,42.0,681.5891069
2015-12-06,15-36-02,7021.60979556,40.0,675.108463661
2015-12-06,15-38-02,7201.9036608,42.0,668.622737806
2015-12-06,15-40-01,5897.88128778,44.0,662.13440552
2015-12-06,15-42-01,5778.10061556,44.0,655.535460215
2015-12-06,15-44-02,6695.08559858,46.0,648.825571208
2015-12-06,15-46-01,6477.16646755,47.0,642.172860672
2015-12-06,15-48-01,5953.32572658,50.0,635.411383533
2015-12-06,15-50-01,5796.73776356,53.0,628.597931098
2015-12-06,15-52-02,6644.72744267,56.0,621.676224632
2015-12-06,15-54-01,6679.92886222,58.0,614.819644972
2015-12-06,15-56-01,6093.32436089,60.0,607.85711617
2015-12-06,15-58-01,5680.64042578,62.0,600.847226262
2015-12-06,16-00-02,5408.32357511,63.0,593.73218334
2015-12-06,16-01-01,5381.06875733,63.0,590.246213701
2015-12-06,16-02-01,5210.17387645,63.0,586.690167309
2015-12-06,16-03-01,5490.07162578,65.0,583.12318865
2015-12-06,16-04-02,5460.14793511,65.0,579.485713181
2015-12-06,16-05-02,5440.57340444,65.0,575.897159759
2015-12-06,16-06-02,5228.14368711,65.0,572.298144197
2015-12-06,16-07-01,5350.38396889,63.0,568.749062943
2015-12-06,16-08-01,5401.58505867,63.0,565.129765509
2015-12-06,16-09-01,5450.08378844,63.0,561.500479934
2015-12-06,16-10-01,5524.60215733,63.0,557.861367135
2015-12-06,16-11-02,5626.82091822,65.0,554.151692972
2015-12-06,16-12-01,5642.165904,65.0,550.554306118
2015-12-06,16-13-00,5624.69575022,65.0,546.947889556
2015-12-06,16-14-02,5679.419368,65.0,543.148538756
2015-12-06,16-15-02,5829.23694133,65.0,539.462590484
2015-12-06,16-16-01,5821.63940355,65.0,535.829455657
2015-12-06,16-17-02,5876.44544889,63.0,532.064349545
2015-12-06,16-18-01,6014.08063644,63.0,528.414328437
2015-12-06,16-19-01,5962.82471378,62.0,524.694180355
2015-12-06,16-20-01,6120.14364178,62.0,520.96586804
2015-12-06,16-22-01,6236.60961333,63.0,513.485453232
2015-12-06,16-24-01,6527.40927733,63.0,505.974472049
2015-12-06,16-26-02,6588.22359822,63.0,498.371379225
2015-12-06,16-28-01,6692.39517689,65.0,490.866457196
2015-12-06,16-30-01,6868.54493155,65.0,483.272289521
2015-12-06,16-32-01,6795.769888,65.0,475.65328779
2015-12-06,16-34-01,6943.12233867,65.0,468.010925884
2015-12-06,16-36-02,7097.99829867,67.0,460.282747337
2015-12-06,16-38-01,6342.91670667,67.0,452.662129101
2015-12-06,16-40-01,6575.21129067,67.0,444.958734151
2015-12-06,16-42-01,6745.27331111,69.0,437.238067119
2015-12-06,16-44-01,6690.08800978,69.0,429.501693037
2015-12-06,16-46-01,6801.20279378,69.0,421.751203884
2015-12-06,16-48-01,7122.74828889,69.0,413.988203271
2015-12-06,16-50-01,7131.68426933,69.0,406.21431732
2015-12-06,16-52-01,7394.80262311,70.0,398.431192396
2015-12-06,16-54-01,7852.52486222,70.0,390.640495663
2015-12-06,16-56-01,9502.86297111,72.0,382.84391554
2015-12-06,16-58-01,7922.758072,72.0,375.043159615
2015-12-06,17-00-01,8613.97253867,76.0,367.239965754
2015-12-06,17-02-01,8571.68200711,77.0,359.436086996
2015-12-06,17-04-01,8850.35013245,78.0,351.633302766
2015-12-06,17-06-01,9005.68446933,79.0,343.833414379
2015-12-06,17-08-01,9165.460456,79.0,336.038256341
2015-12-06,17-10-01,9641.59715289,79.0,328.249681555
2015-12-06,17-12-01,10059.0361689,79.0,320.46957275
2015-12-06,17-14-01,10737.3119627,79.0,312.699840939
2015-12-06,17-16-01,11420.5134338,79.0,304.942426609
2015-12-06,17-18-01,11028.8678871,79.0,297.199300923
2015-12-06,17-20-02,11171.999144,77.0,289.408148781
2015-12-06,17-22-01,11080.4574702,77.0,281.763959596
2015-12-06,17-24-01,10918.2004284,76.0,274.075855485
2015-12-06,17-26-02,12656.3300507,74.0,266.346482338
2015-12-06,17-28-01,12439.0780231,72.0,258.76932276
2015-12-06,17-30-01,12282.8720889,70.0,251.155234058
2015-12-06,17-32-01,11858.1303387,69.0,243.570225435
2015-12-06,17-34-01,11623.9591218,69.0,236.016575717
2015-12-06,17-36-01,12727.7045467,69.0,228.49661268
2015-12-06,17-38-01,10878.4764578,67.0,221.01271619
2015-12-06,17-40-01,12374.3773493,67.0,213.567321687
2015-12-07,08-20-01,145517.231408,227.0,241.773687133
2015-12-07,08-22-02,145845.255886,227.0,249.410884082
2015-12-07,08-24-02,140302.643652,230.0,257.014599978
2015-12-07,08-26-01,143737.084533,236.0,264.581883239
2015-12-07,08-28-01,140267.531524,239.0,272.237734597
2015-12-07,08-30-01,140290.208146,253.0,279.91651304
2015-12-07,08-32-01,139898.808652,260.0,287.616104435
2015-12-07,08-34-02,170233.312962,271.0,295.398821513
2015-12-07,08-36-02,170043.612993,274.0,303.133967339
2015-12-07,08-38-01,168795.145544,276.0,310.819140462
2015-12-07,08-40-01,170591.87876,281.0,318.581539378
2015-12-07,08-42-01,133929.324782,237.0,326.35469791
2015-12-07,08-44-02,134140.305826,229.0,334.201575815
2015-12-07,08-46-01,130345.415184,200.0,341.925643453
2015-12-07,08-48-01,130554.9992,229.0,349.719684674
2015-12-07,08-50-01,130175.596704,204.0,357.516986661
2015-12-07,08-52-01,140321.693988,288.0,365.31573571
2015-12-07,08-54-01,168820.803502,281.0,373.114150711
2015-12-07,08-56-02,137534.208937,292.0,380.975427123
2015-12-07,08-58-01,138253.617465,302.0,388.702962462
2015-12-07,09-00-01,138182.339198,313.0,396.489908568
2015-12-07,09-02-01,138573.144949,323.0,404.269618024
2015-12-07,09-04-01,138923.55643,338.0,412.040422744
2015-12-07,09-06-01,160888.872487,360.0,419.800667641
2015-12-07,09-08-01,172311.465002,374.0,427.548725932
2015-12-07,09-10-01,177468.505984,383.0,435.282988145
2015-12-07,09-12-01,167347.5078,316.0,443.001864387
2015-12-07,09-14-01,170436.003322,394.0,450.703786595
2015-12-07,09-16-01,165422.091527,403.0,458.387197756
2015-12-07,09-18-01,162322.261249,392.0,466.050567249
2015-12-07,09-20-01,166779.130316,422.0,473.692380107
2015-12-07,09-22-01,162717.841831,445.0,481.311139416
2015-12-07,09-24-01,170994.322456,469.0,488.905366052
2015-12-07,09-26-01,165752.320978,476.0,496.473598462
2015-12-07,09-28-02,167719.994842,502.0,504.077115318
2015-12-07,09-30-01,165833.713413,519.0,511.526323688
2015-12-07,09-32-01,159984.690382,529.0,519.00797715
2015-12-07,09-34-01,160855.376338,535.0,526.457962433
2015-12-07,09-36-01,161886.58084,548.0,533.874905842
2015-12-07,09-38-01,160636.528127,554.0,541.257442881
2015-12-07,09-40-01,159497.762927,565.0,548.604233149
2015-12-07,09-42-01,191953.179694,568.0,555.913950204
2015-12-07,09-44-01,195878.747428,577.0,563.185284079
2015-12-07,09-46-01,191161.093244,583.0,570.416941124
2015-12-07,09-48-01,190705.734436,585.0,577.607644005
2015-12-07,09-50-01,191943.341183,589.0,584.756134064
2015-12-07,09-52-01,202645.722525,567.0,591.861161667
2015-12-07,09-54-01,195408.514681,552.0,598.921500615
2015-12-07,09-56-01,192959.836786,580.0,605.935938476
2015-12-07,09-58-01,193023.605294,566.0,612.903281343
2015-12-07,10-00-01,192109.343494,540.0,619.822344491
2015-12-07,10-01-01,179893.982036,534.0,623.26340771
2015-12-07,10-02-01,183260.811333,529.0,626.691966397
2015-12-07,10-03-02,188899.173172,568.0,630.164701193
2015-12-07,10-04-01,147516.703682,302.0,633.510999415
2015-12-07,10-05-01,188921.143525,302.0,636.901190888
2015-12-07,10-06-01,189373.918675,621.0,640.278312124
2015-12-07,10-07-01,57476.2939934,621.0,643.642224225
2015-12-07,10-08-01,245523.262421,621.0,646.992789333
2015-12-07,10-09-02,279222.220071,724.0,650.385375538
2015-12-07,10-10-02,279901.446067,679.0,653.708608961
2015-12-07,10-11-01,224248.026592,682.0,656.963039236
2015-12-07,10-12-01,185587.591897,679.0,660.258860224
2015-12-07,10-13-02,205046.066686,693.0,663.595234753
2015-12-07,10-14-01,156684.7908,693.0,666.808302892
2015-12-07,10-15-02,195394.933928,694.0,670.115764973
2015-12-07,10-16-02,257774.141394,621.0,673.35447191
2015-12-07,10-17-01,168478.36164,621.0,676.525018978
2015-12-07,10-18-02,155055.437462,621.0,679.788126248
2015-12-07,10-20-01,214894.833217,747.0,686.109718256
2015-12-07,10-22-01,160492.315631,747.0,692.424495015
2015-12-07,10-24-01,207643.819333,751.0,698.678104757
2015-12-07,10-26-02,278979.060973,751.0,704.920912188
2015-12-07,10-28-01,192017.768146,858.0,710.99797233
2015-12-07,10-30-01,299329.212093,758.0,717.062346789
2015-12-07,10-32-01,82296.49395,283.0,723.061787602
2015-12-07,10-34-01,239396.324352,714.0,728.995397454
2015-12-07,10-36-01,110151.216642,772.0,734.862290131
2015-12-07,10-38-01,180644.5301,761.0,740.661602627
2015-12-07,10-40-01,264899.857924,751.0,746.392487203
2015-12-07,10-42-01,240186.176213,673.0,752.054113478
2015-12-07,10-44-01,213761.111061,805.0,757.645670424
2015-12-07,10-46-01,255520.187458,316.0,763.16635893
2015-12-07,10-48-01,254578.359702,823.0,768.615403195
2015-12-07,10-50-01,237694.060452,846.0,773.992043293
2015-12-07,10-52-01,163458.106564,846.0,779.295537152
2015-12-07,10-54-01,214116.137397,812.0,784.525160659
2015-12-07,10-56-01,248858.237356,885.0,789.680207749
2015-12-07,10-58-01,227341.630048,896.0,794.759992207
2015-12-07,11-00-01,202728.035758,835.0,799.76384099
2015-12-07,11-02-01,222116.525365,878.0,804.69110452
2015-12-07,11-04-01,224409.112804,881.0,809.541149973
2015-12-07,11-06-01,212576.258805,902.0,814.313364654
2015-12-07,11-08-01,138033.5646,258.0,819.007149708
2015-12-07,11-10-02,235532.166087,840.0,823.660052634
2015-12-07,11-12-01,259485.100484,900.0,828.157146997
2015-12-07,11-14-01,214253.705788,311.0,832.612261956
2015-12-07,11-16-01,163172.570372,311.0,836.986754509
2015-12-07,11-18-01,188652.146281,244.0,841.280123475
2015-12-07,11-20-01,196530.829853,489.0,845.491888187
2015-12-07,11-22-01,165852.52422,457.0,849.621582892
2015-12-07,11-24-01,199861.257897,506.0,853.668765297
2015-12-07,11-26-01,204543.848689,574.0,857.633010896
2015-12-07,11-28-01,112965.329553,230.0,861.513915716
2015-12-07,11-30-01,253322.747691,555.0,865.311091134
2015-12-07,11-32-01,121105.850791,557.0,869.024171675
2015-12-07,11-34-01,51646.7380467,265.0,872.652809748
2015-12-07,11-36-01,245512.436516,798.0,876.196676915
2015-12-07,11-38-01,306073.110507,918.0,879.655463794
2015-12-07,11-40-01,221489.358236,870.0,883.028879994
2015-12-07,11-42-01,67483.3868213,216.0,886.316655052
2015-12-07,11-44-01,14485.5065543,165.0,889.518533926
2015-12-07,11-46-01,133660.523233,181.0,892.634283405
2015-12-07,11-48-01,160018.612239,255.0,895.663687467
2015-12-07,11-50-01,121197.192422,264.0,898.60654913
2015-12-07,11-52-01,84750.3405489,202.0,901.462686216
2015-12-07,11-54-01,33615.3204045,199.0,904.231936983
2015-12-07,11-56-01,143512.514175,322.0,906.914155753
2015-12-07,11-58-01,113094.588613,257.0,909.509213507
2015-12-07,12-00-01,88254.6522111,260.0,912.016997449
2015-12-07,12-01-01,94781.7800972,261.0,913.238130795
2015-12-07,12-02-01,180213.479712,255.0,914.437410468
2015-12-07,12-03-01,180510.53365,383.0,915.614826691
